"id","status","status_detail","build_country","build_year","flag_name","dead_weight","vessel_type"
84078,Active,In Service/Commission,South Korea,2009,Mexico,37795,Chemical/Oil Products Tanker
74054,Active,In Service/Commission,Japan,2003,Singapore,20587,Chemical Tanker
82195,Active,In Service/Commission,South Korea,2009,Thailand,13020,Crude/Oil Products Tanker
70567,Active,In Service/Commission,Croatia,2003,Liberia,46764,Chemical/Oil Products Tanker
75802,Active,In Service/Commission,South Korea,2006,Liberia,114895,Crude/Oil Products Tanker
78731,Active,In Service/Commission,Japan,2008,Panama,33641,Chemical/Oil Products Tanker
87294,Active,In Service/Commission,South Korea,2011,Kuwait,319634,Crude Oil Tanker
74076,Active,In Service/Commission,Japan,2005,Liberia,70956,Crude/Oil Products Tanker
73042,Active,In Service/Commission,South Korea,2004,Panama,105306,Crude/Oil Products Tanker
115314,Active,In Service/Commission,Japan,1994,Indonesia,6312,Chemical/Oil Products Tanker
87540,Active,In Service/Commission,Japan,2011,China,49962,Crude/Oil Products Tanker
70527,Active,In Service/Commission,South Korea,2003,Palau,309233,Crude Oil Tanker
66956,Active,In Service/Commission,Norway,1998,Marshall Islands,37369,Chemical/Oil Products Tanker
87302,Active,In Service/Commission,China,2011,Liberia,297085,Crude Oil Tanker
87296,Active,In Service/Commission,South Korea,2011,Kuwait,319660,Crude Oil Tanker
99553,Active,In Service/Commission,South Korea,2016,Russian Federation,41801,Crude/Oil Products Tanker
88362,Active,In Service/Commission,China,2010,China,12478,Crude/Oil Products Tanker
70523,Active,In Service/Commission,South Korea,2003,Marshall Islands,159999,Crude/Oil Products Tanker
70583,Active,In Service/Commission,Japan,2001,Djibouti,105322,Crude/Oil Products Tanker
67464,Active,In Service/Commission,China,1998,Indonesia,18220,Crude/Oil Products Tanker
103009,Active,In Service/Commission,South Korea,2018,Liberia,49999,Crude/Oil Products Tanker
70569,Active,In Service/Commission,Croatia,2002,Cook Islands,23998,Chemical/Oil Products Tanker
68117,Active,In Service/Commission,Japan,1997,Panama,17781,Crude/Oil Products Tanker
77354,Active,In Service/Commission,China,2007,Singapore,17112,Crude/Oil Products Tanker
74056,Active,In Service/Commission,Japan,2004,Liberia,19805,Crude/Oil Products Tanker
99375,Active,In Service/Commission,Japan,2018,Liberia,19974,Crude/Oil Products Tanker
67938,Active,In Service/Commission,South Korea,2000,Hong Kong,31893,Chemical Tanker
87298,Active,In Service/Commission,South Korea,2011,Kuwait,319705,Crude Oil Tanker
82201,Active,In Service/Commission,South Korea,2009,Marshall Islands,13062,Crude/Oil Products Tanker
75840,Active,In Service/Commission,Croatia,2007,Marshall Islands,52684,Crude/Oil Products Tanker
81371,Active,In Service/Commission,Turkey,2009,Marshall Islands,15203,Crude/Oil Products Tanker
65809,Active,In Service/Commission,Japan,1996,Panama,98743,Crude/Oil Products Tanker
68419,Active,In Service/Commission,South Korea,1999,Palau,105424,Crude/Oil Products Tanker
89845,Active,In Service/Commission,South Korea,2012,Turkey,149999,Crude/Oil Products Tanker
88400,Active,In Service/Commission,South Korea,2011,Liberia,157648,Crude/Oil Products Tanker
114698,Active,In Service/Commission,Poland,1999,Malta,6046,Chemical/Oil Products Tanker
96474,Active,In Service/Commission,China,2016,Liberia,50082,Chemical/Oil Products Tanker
99391,Active,In Service/Commission,Japan,2016,Cayman Islands,19999,Crude/Oil Products Tanker
73132,Active,In Service/Commission,Russia,2005,Azerbaijan,13470,Crude/Oil Products Tanker
87526,Active,In Service/Commission,South Korea,2013,Marshall Islands,49997,Crude/Oil Products Tanker
68928,Active,In Service/Commission,South Korea,2000,Cameroon,104643,Crude/Oil Products Tanker
68535,Active,In Service/Commission,Japan,1999,Hong Kong,19477,Crude/Oil Products Tanker
75848,Active,In Service/Commission,Croatia,2008,Marshall Islands,52606,Crude/Oil Products Tanker
88374,Active,In Service/Commission,Japan,2010,Panama,19842,Crude/Oil Products Tanker
99377,Active,In Service/Commission,Japan,2018,Liberia,19992,Crude/Oil Products Tanker
116959,Active,In Service/Commission,China,2008,Palau,4999,Asphalt/Bitumen Tanker
68465,Active,In Service/Commission,Poland,2000,Russian Federation,21823,Chemical/Oil Products Tanker
68577,Active,In Service/Commission,South Korea,2000,Cameroon,159999,Crude/Oil Products Tanker
75834,Active,In Service/Commission,Croatia,2006,Liberia,52679,Crude/Oil Products Tanker
87328,Active,In Service/Commission,China,2011,Hong Kong,296394,Crude Oil Tanker
102577,Active,In Service/Commission,South Korea,2018,Malta,318918,Crude Oil Tanker
70605,Active,In Service/Commission,South Korea,2003,Liberia,40083,Chemical/Oil Products Tanker
87320,Active,In Service/Commission,Japan,2011,Japan,305350,Crude Oil Tanker
114422,Active,In Service/Commission,Indonesia,2005,Indonesia,6795,Products Tanker 
67680,Active,In Service/Commission,Japan,1999,Cook Islands,106552,Crude/Oil Products Tanker
68862,Active,In Service/Commission,Japan,2002,Panama,298561,Crude Oil Tanker
115565,Active,In Service/Commission,China,2008,China,6600,Products Tanker 
87330,Active,In Service/Commission,China,2012,Hong Kong,296326,Crude Oil Tanker
114971,Active,In Service/Commission,Portugal,1997,United Kingdom,5846,Chemical/Oil Products Tanker
70571,Active,In Service/Commission,Croatia,2003,Panama,24028,Chemical/Oil Products Tanker
69076,Active,In Service/Commission,South Korea,2001,Panama,159165,Crude/Oil Products Tanker
69454,Active,In Service/Commission,China,2001,Liberia,34810,Products Tanker 
83280,Active,In Service/Commission,Japan,2013,Belgium,302965,Crude Oil Tanker
109632,Active,In Service/Commission,China,2022,Netherlands,13000,Chemical/Oil Products Tanker
70545,Active,In Service/Commission,Japan,2002,Liberia,45763,Products Tanker 
69362,Active,In Service/Commission,South Korea,2003,Iran (Islamic Republic of),299214,Crude Oil Tanker
115777,Active,In Service/Commission,Portugal,1996,Russian Federation,5871,Chemical/Oil Products Tanker
114260,Active,In Service/Commission,Poland,1999,Norway,6008,Chemical/Oil Products Tanker
67663,Inactive,Broken Up,Japan,1998,Bahamas,34995,Products Tanker 
69230,Active,In Service/Commission,South Korea,2000,Palau,37418,Crude/Oil Products Tanker
75886,Active,In Service/Commission,Italy,2006,Italy,12412,Crude/Oil Products Tanker
84128,Active,In Service/Commission,South Korea,2011,Norway,149629,Crude/Oil Products Tanker
69742,Active,In Service/Commission,South Korea,2001,Palau,42721,Chemical/Oil Products Tanker
70585,Active,In Service/Commission,Norway,2003,Liberia,37620,Chemical/Oil Products Tanker
88404,Active,In Service/Commission,Japan,2012,Marshall Islands,26198,Chemical/Oil Products Tanker
74078,Active,In Service/Commission,Japan,2005,China,71049,Crude/Oil Products Tanker
99543,Active,In Service/Commission,Japan,2016,Cayman Islands,51447,Crude/Oil Products Tanker
73134,Active,In Service/Commission,Russia,2004,Azerbaijan,13450,Crude/Oil Products Tanker
87702,Active,In Service/Commission,Turkey,2010,Malta,13214,Crude/Oil Products Tanker
87570,Active,In Service/Commission,Japan,2010,Panama,19997,Crude/Oil Products Tanker
74068,Active,In Service/Commission,South Korea,2006,Panama,113553,Crude/Oil Products Tanker
69924,Active,In Service/Commission,Italy,2002,Liberia,27912,Chemical Tanker
99641,Active,In Service/Commission,South Korea,2016,Marshall Islands,49516,Crude/Oil Products Tanker
70599,Active,In Service/Commission,Japan,2001,Panama,22820,Chemical/Oil Products Tanker
69828,Active,In Service/Commission,South Korea,2001,Indonesia,35769,Chemical/Oil Products Tanker
70601,Active,In Service/Commission,Japan,2001,Panama,22780,Chemical/Oil Products Tanker
115639,Active,In Service/Commission,Turkey,2010,Denmark,7046,Chemical/Oil Products Tanker
103011,Active,In Service/Commission,South Korea,2019,Liberia,49999,Crude/Oil Products Tanker
70607,Active,In Service/Commission,South Korea,2003,Panama,105109,Crude/Oil Products Tanker
114551,Active,In Service/Commission,Russia,2016,Russian Federation,5589,Products Tanker 
70188,Active,In Service/Commission,South Korea,2003,Panama,159997,Crude/Oil Products Tanker
82251,Active,In Service/Commission,China,2011,Singapore,16427,Crude/Oil Products Tanker
82281,Active,In Service/Commission,South Korea,2010,Marshall Islands,112723,Crude/Oil Products Tanker
70040,Active,In Service/Commission,Japan,2001,Panama,47084,Products Tanker 
84082,Active,In Service/Commission,South Korea,2010,Marshall Islands,37857,Chemical/Oil Products Tanker
82307,Active,In Service/Commission,China,2009,Marshall Islands,73731,Crude/Oil Products Tanker
90859,Active,In Service/Commission,China,2014,Greece,319450,Crude Oil Tanker
87572,Active,In Service/Commission,Japan,2010,Panama,19991,Crude/Oil Products Tanker
87544,Active,In Service/Commission,Japan,2013,Hong Kong,50378,Crude/Oil Products Tanker
67651,Active,In Service/Commission,South Korea,1998,Indonesia,17998,Crude/Oil Products Tanker
82271,Active,In Service/Commission,South Korea,2010,Marshall Islands,74103,Crude/Oil Products Tanker
114093,Active,In Service/Commission,Netherlands,2001,Nigeria,7559,Products Tanker 
70629,Active,In Service/Commission,Japan,2003,Liberia,149994,Crude/Oil Products Tanker
67659,Active,In Service/Commission,South Korea,1998,Nigeria,31259,Products Tanker 
116837,Active,In Service/Commission,China,2004,Netherlands,4552,Asphalt/Bitumen Tanker
105153,Active,In Service/Commission,South Korea,2020,Bahamas,157135,Crude Oil Tanker
70192,Active,In Service/Commission,South Korea,2001,Panama,25415,Chemical/Oil Products Tanker
81349,Active,In Service/Commission,China,2007,China,12000,Crude/Oil Products Tanker
83322,Active,In Service/Commission,Turkey,2009,Turkey,11544,Crude/Oil Products Tanker
76938,Active,In Service/Commission,Japan,2007,Hong Kong,19959,Crude/Oil Products Tanker
114886,Active,In Service/Commission,Japan,2002,Cook Islands,6564,Chemical/Oil Products Tanker
83314,Active,In Service/Commission,South Korea,2013,Indonesia,158532,Crude/Oil Products Tanker
70202,Active,In Service/Commission,South Korea,2001,Panama,37272,Chemical/Oil Products Tanker
70323,Active,In Service/Commission,South Korea,2002,Liberia,37320,Chemical/Oil Products Tanker
70445,Active,In Service/Commission,South Korea,2002,Panama,164445,Crude/Oil Products Tanker
87576,Active,In Service/Commission,Japan,2011,Panama,19992,Crude/Oil Products Tanker
74982,Active,In Service/Commission,Japan,2005,Hong Kong,299990,Crude Oil Tanker
99647,Active,In Service/Commission,South Korea,2016,Marshall Islands,49478,Crude/Oil Products Tanker
70947,Active,In Service/Commission,South Korea,2003,Liberia,104707,Crude/Oil Products Tanker
89883,Active,In Service/Commission,South Korea,2012,Hong Kong,318130,Crude Oil Tanker
75942,Active,In Service/Commission,China,2007,Marshall Islands,76580,Crude/Oil Products Tanker
115290,Active,In Service/Commission,Norway,1990,Norway,6519,Chemical/Oil Products Tanker
99649,Active,In Service/Commission,China,2016,Norway,40901,Chemical/Oil Products Tanker
115608,Active,In Service/Commission,Turkey,2012,Malta,7081,Chemical/Oil Products Tanker
116508,Active,In Service/Commission,China,2021,Malaysia,6200,Products Tanker 
102961,Active,In Service/Commission,Vietnam,2019,Liberia,50338,Products Tanker 
70565,Active,In Service/Commission,Croatia,2002,Liberia,46764,Crude/Oil Products Tanker
82283,Active,In Service/Commission,China,2008,Singapore,16927,Crude/Oil Products Tanker
70631,Active,In Service/Commission,Japan,2001,Marshall Islands,20601,Chemical/Oil Products Tanker
114132,Active,In Service/Commission,China,2010,Russian Federation,6024,Products Tanker 
99675,Active,In Service/Commission,South Korea,2017,Panama,74241,Crude/Oil Products Tanker
70649,Active,In Service/Commission,South Korea,2002,Panama,105851,Crude/Oil Products Tanker
70595,Active,In Service/Commission,South Korea,2002,Liberia,441561,Crude/Oil Products Tanker
114467,Active,In Service/Commission,Turkey,2001,Turkmenistan,5000,Products Tanker 
96754,Active,In Service/Commission,South Korea,2016,Singapore,49999,Crude/Oil Products Tanker
70675,Active,In Service/Commission,South Korea,2001,Russian Federation,39551,Products Tanker 
70673,Active,In Service/Commission,South Korea,2001,Panama,37346,Crude/Oil Products Tanker
70717,Active,In Service/Commission,Japan,2002,Panama,105579,Crude/Oil Products Tanker
114666,Active,In Service/Commission,China,2010,Singapore,7050,Products Tanker 
70957,Active,In Service/Commission,South Korea,2002,Gabon,37296,Products Tanker 
70657,Active,In Service/Commission,China,2002,Hong Kong,44428,Crude/Oil Products Tanker
74060,Active,In Service/Commission,South Korea,2005,Panama,309097,Crude Oil Tanker
90919,Active,In Service/Commission,China,2014,Hong Kong,320391,Crude Oil Tanker
84130,Active,In Service/Commission,South Korea,2011,Marshall Islands,116014,Crude/Oil Products Tanker
74070,Active,In Service/Commission,South Korea,2006,Liberia,113553,Crude/Oil Products Tanker
115944,Active,In Service/Commission,Japan,2001,"Korea, Republic of",7786,Chemical/Oil Products Tanker
71132,Active,In Service/Commission,South Korea,2002,Panama,302986,Crude Oil Tanker
70693,Active,In Service/Commission,China,2003,Egypt,34810,Chemical/Oil Products Tanker
70699,Active,In Service/Commission,South Korea,2002,Djibouti,299222,Crude Oil Tanker
114272,Active,In Service/Commission,Japan,2001,Viet Nam,7786,Chemical/Oil Products Tanker
90863,Active,In Service/Commission,South Korea,2012,Liberia,319819,Crude Oil Tanker
74136,Active,In Service/Commission,South Korea,2005,Bahamas,12984,Crude/Oil Products Tanker
70677,Active,In Service/Commission,South Korea,2002,Palau,39480,Products Tanker 
87552,Active,In Service/Commission,South Korea,2009,Liberia,17567,Crude/Oil Products Tanker
74082,Active,In Service/Commission,South Korea,2005,India,316409,Crude Oil Tanker
114930,Active,In Service/Commission,Japan,1998,Indonesia,8672,Chemical/Oil Products Tanker
73226,Active,In Service/Commission,Japan,2004,Hong Kong,299170,Crude Oil Tanker
71528,Active,In Service/Commission,Japan,2002,Liberia,149991,Crude/Oil Products Tanker
99683,Active,In Service/Commission,Indonesia,2017,Indonesia,17665,Crude/Oil Products Tanker
74170,Active,In Service/Commission,South Korea,2005,Marshall Islands,37515,Chemical/Oil Products Tanker
88558,Active,In Service/Commission,South Korea,2013,Bahamas,157803,Crude/Oil Products Tanker
114498,Active,In Service/Commission,Japan,1993,Taiwan,5859,Products Tanker 
87554,Active,In Service/Commission,South Korea,2012,Malta,50825,Crude/Oil Products Tanker
73250,Active,In Service/Commission,Netherlands,2004,Isle of Man,10632,Crude/Oil Products Tanker
90879,Active,In Service/Commission,China,2013,Denmark,73847,Crude/Oil Products Tanker
73262,Active,In Service/Commission,Japan,2003,Tuvalu,16922,Crude/Oil Products Tanker
71736,Active,In Service/Commission,Japan,2003,Iran (Islamic Republic of),115527,Crude/Oil Products Tanker
76030,Active,In Service/Commission,Japan,2006,Panama,45811,Products Tanker 
83366,Active,In Service/Commission,South Korea,2011,Saudi Arabia,45550,Crude/Oil Products Tanker
90217,Active,In Service/Commission,Japan,2010,Cayman Islands,14350,Crude/Oil Products Tanker
84230,Active,In Service/Commission,South Korea,2009,Malta,17604,Crude/Oil Products Tanker
74086,Active,In Service/Commission,South Korea,2005,Cayman Islands,159089,Crude/Oil Products Tanker
72068,Active,In Service/Commission,Japan,2004,Liberia,47999,Products Tanker 
76040,Active,In Service/Commission,South Korea,2006,Bahamas,115091,Crude/Oil Products Tanker
87500,Active,In Service/Commission,Japan,2014,Liberia,79996,Crude/Oil Products Tanker
71844,Active,In Service/Commission,Croatia,2004,Cook Islands,47288,Chemical/Oil Products Tanker
87508,Active,In Service/Commission,Japan,2013,Liberia,49992,Products Tanker 
87506,Active,In Service/Commission,Japan,2013,Liberia,50015,Products Tanker 
71872,Active,In Service/Commission,Japan,2003,Panama,107127,Crude/Oil Products Tanker
